Period,Date,Open,High,Low,Close,Adj Close,Volume,OBV,OBV3DaySlope,OBV4DaySlope,OBV5DaySlope,OBV10DaySlope,AD,AD3DaySlope,AD4DaySlope,AD5DaySlope,AD10DaySlope,PVT,PVT3DaySlope,PVT4DaySlope,PVT5DaySlope,PVT10DaySlope,SlowStochastic,SlowSto1DaySlope,SlowSto1DayPercentSlope,SlowSto3DaySlope,SlowSto4DaySlope,SlowSto5DaySlope,SlowSto10DaySlope,Gain,Loss,14DayAvgGain,14DayAvgLoss,14DayRelativeStrength,14DayRSI,14DayRSI1DaySlope,14DayRSI3DaySlope,14DayRSI4DaySlope,14DayRSI5DaySlope,14DayRSI10DaySlope,VIXOpen,VIXHigh,VIXLow,VIXClose,VIX1DaySlope,VIX1DayPercentSlope,VIX3DaySlope,VIX4DaySlope,VIX5DaySlope,VIX10DaySlope,VIXSlowStochastic,VIXSlowSto1DaySlope,VIXSlowSto3DaySlope,VIXSlowSto4DaySlope,VIXSlowSto5DaySlope,VIXSlowSto10DaySlope,Buy/Sell,B/S/H_LinReg,BuySell
1322,11/30/2011,1196.719971,1247.109985,1196.719971,1246.959961,1246.959961,5801910000,4.53817E+11,4897280000,4513858000,3201562000,-1321341091,5.91662E+11,2027597000,1929642670,1191759231,-827568679,1398271587,130074929.2,113322111,86413281.14,-539104.5842,71.02273226,26.0968107,58.08853728,8.483962067,8.842228061,6.859053088,-1.711936981,51.77002,0,10.81817864,8.493069559,1.273765459,56.0200901,10.41615502,5.516546564,5.950894963,4.749006594,0.108788757,27.719999,28.5,27.030001,27.799999,-2.84,-9.268929806,-2.165001,-2.1500008,-1.6190004,-0.431151364,23.49648787,-13.49634029,-5.386337171,-6.087777954,-4.573789486,-1.059204387,BUY,0.928979244,
1323,12/1/2011,1246.910034,1251.089966,1239.72998,1244.579956,1244.579956,3818680000,4.49999E+11,991615000,2372955000,2958782000,-471327212.1,5.91104E+11,2604669498,1625887409,1694487719,-359315830,1390983080,122011504.4,100989556.8,99516135.5,19418265.03,66.23590597,-4.786826291,-6.739850944,10.6549922,6.264010423,7.2428383,0.09056206,0,2.380005,10.0454516,8.05642209,1.24688745,55.49398791,-0.526102186,4.945026418,4.193712785,4.924222977,1.08123699,27.629999,27.889999,26.639999,27.41,-0.389999,-1.402874151,-1.6149995,-1.7000003,-1.8450004,-0.628363558,22.1973036,-1.299184265,-7.39776228,-4.971191612,-5.577200653,-1.666019643,HOLD,0.133812953,
1324,12/2/2011,1246.030029,1260.079956,1243.349976,1244.280029,1244.280029,4144310000,4.45854E+11,-3981495000,-1030192000,564637000,-8919636.364,5.87421E+11,-2120776258,401940635,483662196.4,-195449207.6,1389984357,-4143615.372,72178434.98,74774826.39,32856278.91,64.0324129,-2.203493068,-3.326735002,-3.495159679,5.253264773,4.126519396,1.236199638,0,0.299927,9.327919339,7.502386727,1.243326914,55.42334942,-0.070638497,-0.298370342,2.893214083,3.076275773,1.724376971,26.26,27.620001,25.290001,27.52,0.11,0.401313389,-0.1399995,-0.9749996,-1.2450001,-0.678969715,23.52940772,1.332104118,0.016459926,-4.168944559,-3.627503354,-1.682218532,HOLD,-0.28736683,
1325,12/5/2011,1244.329956,1266.72998,1244.329956,1257.079956,1257.079956,4148060000,4.50002E+11,1875000,-1558910000,-398903000,563968242.4,5.87995E+11,-1554736123,-1468601616,-4181901.448,-2061114.495,1432655511,20836215.75,10215304.8,56310364.98,46280331.82,73.44770299,9.415290081,14.70394392,3.605898507,0.50714191,5.005324348,2.890947297,12.799927,0,9.575919886,6.96650196,1.374566452,57.88704928,2.46369986,1.196530681,0.553023903,2.396948771,2.386190203,26.74,28.309999,26,27.84,0.32,1.162790698,0.215,0.0230003,-0.5879997,-0.794727279,25.9740223,2.444614583,1.88835935,0.876470743,-2.200469187,-2.052029439,HOLD,0.136795637,0
1326,12/6/2011,1257.189941,1266.030029,1253.030029,1258.469971,1258.469971,3734230000,4.53737E+11,3941145000,1536200000,-15765000,1113258424,5.87386E+11,-17471621.85,-1058136010,-1166246376,104065228.7,1436784632,23400137.87,18007581.3,11869852.15,52118124.72,74.48502761,1.037324627,1.41233093,5.226307354,3.4162655,1.413638771,3.802092502,1.390015,0,8.991212394,6.468894677,1.389914791,58.15750404,0.270454758,1.367077309,1.045424822,0.666788923,2.644445286,27.91,28.129999,27.41,28.129999,0.289999,1.041663075,0.3049995,0.2479997,0.109,-0.783575806,28.18944663,2.215424326,2.330019455,2.042104366,1.316263622,-1.93712345,HOLD,0.233685678,0
1327,12/7/2011,1258.140015,1267.060059,1244.800049,1261.01001,1261.01001,4160540000,4.57897E+11,3947385000,3986272000,2367933000,1577073030,5.89285E+11,644976638.9,498303022.1,-367398117.9,313418210.9,1445182079,6263283.78,16972228.72,15519827.39,53592267.34,76.3805791,1.895551493,2.544875867,1.46643806,3.808182323,3.074196097,4.420239318,2.540039,0,8.530414294,6.006830772,1.420118964,58.67971721,0.52221317,0.396333964,1.003955812,0.91056132,2.678700694,28.610001,29.58,28.440001,28.67,0.540001,1.919662351,0.415,0.3739999,0.3129999,-0.747697061,32.31474138,4.125294748,3.170359537,2.85714253,2.489491446,-1.760638879,HOLD,0.339861786,
1328,12/8/2011,1260.869995,1260.869995,1231.469971,1234.349976,1234.349976,4298370000,4.53599E+11,-68915000,1494974000,2338369000,1403689515,5.85829E+11,-778643127.9,-459990560.8,-189450572.1,91112882.81,1354306757,-41238937.76,-22664881.63,-5882863.202,40473715.96,56.48503134,-19.89554776,-26.04791427,-8.999998134,-4.899246343,-1.2161887,2.85431236,0,26.660034,7.921098988,7.482059574,1.058678952,51.42516034,-7.254556866,-3.366171848,-1.886345364,-0.720371023,1.814962377,29.629999,30.91,29.02,30.59,1.92,6.69689571,1.2300005,0.8790001,0.697,-0.433090988,46.98242887,14.6676875,9.396491122,6.715051446,5.324676138,-0.171903112,SELL,-0.502248749,-1
1329,12/9/2011,1234.47998,1258.25,1234.47998,1255.189941,1255.189941,3830610000,4.57429E+11,-233880000,677997000,1471619000,1184876485,5.88673E+11,-305952480.2,40490553.75,-20118962.08,-80862361.24,1418980294,-13100892.57,-14428833.85,-10982831.07,26628982.73,72.03724403,15.55221269,27.53333461,-2.171667537,-2.723889851,-2.082091418,1.840652005,20.839965,0,8.843875131,6.947626747,1.272934695,56.00401532,4.578854981,-1.337850943,-1.371502301,-1.049841161,0.991843186,29.610001,29.610001,26.290001,26.379999,-4.210001,-13.76267081,-1.1450005,-0.333,-0.0460001,-0.274363691,14.82046063,-32.16196824,-8.747140374,-2.54392705,-0.35141411,-0.246053321,HOLD,0.392279028,-1
1330,12/12/2011,1255.050049,1255.050049,1227.25,1236.469971,1236.469971,3600570000,4.53829E+11,115020000,-837438000,-28334000,821023090.9,5.87461E+11,816022333.2,-262825014.7,-46238813.91,-171098596,1365281200,5487221.39,-17502910.02,-16920865.06,12704192.58,58.06711716,-13.97012687,-19.39292244,0.79104291,-3.938817313,-3.717915597,0.69515026,0,18.71997,8.212169765,7.788508408,1.054395699,51.32388563,-4.680129694,-0.050637357,-1.748863976,-1.63429387,0.248863344,26.780001,27.73,25.639999,25.67,-0.709999,-2.691429215,-2.46,-1.3210001,-0.7209999,-0.212302982,9.396479663,-5.423980966,-18.79297461,-10.09167534,-5.508021468,-0.9491047,HOLD,-0.246120298,-1
1331,12/13/2011,1236.829956,1249.859985,1219.430054,1225.72998,1225.72998,4121570000,4.49707E+11,-3861070000,-1527516000,-1614976000,379672000,5.85046E+11,-1813638991,-356112001.6,-684632121.9,-505429730.2,1329481200,-44749546.8,-12817576.48,-22042731.47,-5337550.178,50.05219851,-8.014918657,-13.80285271,-10.99252276,-3.326862537,-5.107467537,-1.544755353,0,10.739991,7.62558621,7.999328593,0.953278281,48.80401785,-2.519867773,-3.599998734,-1.254355715,-1.985267342,-0.667245396,24.719999,26.280001,23.27,25.41,-0.26,-1.012855473,-0.4849995,-1.6249999,-1.144,-0.185454515,15.00701368,5.610534012,0.093276523,-10.13502266,-7.220140462,-0.863062159,HOLD,-0.47332021,
1332,12/14/2011,1225.72998,1225.72998,1209.469971,1211.819946,1211.819946,4298290000,4.45409E+11,-4209930000,-4018286000,-2410178000,70155454.55,5.8199E+11,-2735429386,-2246443423,-1130490620,-611658585.8,1280702626,-42289286.7,-45063300.14,-23670735.48,-11498218.62,39.67157612,-10.38062239,-20.73959326,-9.197770522,-10.51119224,-5.561195597,-2.673226043,0,13.910034,7.080901481,8.421521837,0.840810203,45.67609422,-3.127923633,-2.823895703,-3.350363107,-1.869812971,-1.0983467,26.16,27.549999,25.76,26.040001,0.630001,2.479342778,0.1850005,-0.1279994,-1.0069997,-0.250181764,19.42497331,4.417959637,5.014246824,1.942407206,-5.492835808,-1.169301301,SELL,-0.623584004,
1333,12/15/2011,1212.119995,1225.599976,1212.119995,1215.75,1215.75,3810340000,4.49219E+11,-243975000,-1812685000,-2484004000,-184183636.4,5.80232E+11,-2407024314,-2474298069,-2235351199,-733746026.8,1293059942,-18210628.82,-26544234.59,-33641927.59,-16045673.86,42.60445224,2.932876119,7.392890342,-3.723873134,-5.676861716,-7.726112463,-3.58082941,3.930054,0,6.855840947,7.819984563,0.876707734,46.71519801,1.039103792,-1.04440992,-1.695398647,-2.422542602,-1.382461326,24.379999,25.280001,23.879999,25.110001,-0.93,-3.571428434,-0.1499995,-0.1049996,-0.2169995,-0.370302909,12.90323372,-6.521739588,-1.051889976,1.493822182,0.619403984,-1.868532285,HOLD,-0.173810603,0
1334,12/16/2011,1216.089966,1231.040039,1215.199951,1219.660034,1219.660034,5345800000,4.54565E+11,4578070000,1838389000,98461000,-413774545.5,5.77896E+11,-2046775600,-2320644374,-2394286857,-1096995156,1310252835,14775104.52,-4532777.773,-14647798.64,-18534969.33,45.52238806,2.917935821,6.848898806,2.92540597,-1.065655522,-3.253720448,-4.189730317,3.910034,0,6.645426165,7.261414237,0.915169683,47.78530545,1.070107441,1.054605617,-0.201703341,-0.916598019,-1.506506113,24.16,25.02,23.51,24.290001,-0.82,-3.265631093,-0.875,-0.4289997,-0.3059997,-0.499939218,7.15288269,-5.750351034,-6.136045311,-3.008413254,-0.65909739,-2.679956447,HOLD,-0.010181955,0
1335,12/19/2011,1219.73999,1224.569946,1202.369995,1205.349976,1205.349976,3659820000,4.50905E+11,842990000,2183476000,1155220000,-672039878.8,5.75219E+11,-2506325577,-2264786040,-2374695076,-1452557533,1267312807,-12873567.65,-2297656.495,-9478657.685,-19555261.86,34.8432403,-10.67914776,-23.45911148,-3.88060597,-1.156707164,-2.456710448,-4.529080249,0,14.310058,6.170752867,7.764888791,0.794699452,44.28036411,-3.504941345,-1.217416952,-0.311708289,-0.693809626,-1.564900511,25.139999,25.379999,24.379999,24.92,0.629999,2.593655719,-0.0950005,-0.4180003,-0.273,-0.534727109,11.5708283,4.417945611,-0.666202712,-2.931278607,-1.914446137,-2.888924118,HOLD,-0.558809865,1
1336,12/20/2011,1205.719971,1242.819946,1205.719971,1241.300049,1241.300049,4055590000,4.54961E+11,197885000,1356489000,2078980000,-471086787.9,5.78942E+11,523008291.3,-654534806.2,-1110772039,-1490771377,1388272495,39009829.62,24269762.86,18939260.12,-11698324.5,61.67165299,26.82841269,76.99746768,8.074632463,4.652245448,3.623894179,-2.86797436,35.950073,0,8.297847162,7.210253878,1.150839804,53.50653275,9.226168645,2.86061365,1.686906288,1.322604316,-0.937089512,23.559999,23.58,22.540001,23.219999,-1.700001,-6.821833868,-0.535001,-0.5040007,-0.5830005,-0.607515121,4.536344835,-7.034483466,-1.308268927,-2.068272106,-3.110966238,-3.159311762,BUY,0.577623319,1
1337,12/21/2011,1241.25,1245.089966,1229.51001,1243.719971,1243.719971,2959020000,4.5792E+11,3507305000,1411996000,1779695000,153797212.1,5.81381E+11,3080961180,1417722801,334455899.6,-1167025171,1394041122,63364157.55,37232454.78,27998201.89,-2378879.076,63.47756493,1.80591194,2.928269072,14.31716231,8.069394328,5.78954903,-0.826680452,2.419922,0,7.877995365,6.695235743,1.176656905,54.05798691,0.551454157,4.888811401,2.804421302,2.04068051,-0.188009575,22.52,23.940001,21.120001,21.43,-1.789999,-7.708867688,-1.745,-1.0280004,-0.8430004,-0.682424224,1.889086153,-2.647258681,-4.840871074,-2.282587307,-2.4644833,-3.012371421,BUY,0.31998198,1
1338,12/22/2011,1243.719971,1255.219971,1243.719971,1254,1254,3492250000,4.61412E+11,3225635000,3447960000,2070869000,682333939.4,5.84132E+11,2594965609,2917830483,1863381796,-827818270.1,1422906487,17316996.39,47254966.87,35203561.91,3076576.423,74.24079108,10.76322616,16.95595313,6.284569049,11.99985643,8.607113067,0.63172884,10.280029,0,8.049569196,6.217004619,1.294766482,56.42258121,2.364594296,1.458024226,3.697810545,2.705217431,0.262432082,21.08,21.33,20.34,21.16,-0.27,-1.259916006,-1.0299995,-1.3069999,-0.9750002,-0.556303024,4.770215519,2.881129365,0.116935342,-2.304909703,-1.444707649,-1.361636914,HOLD,0.465756086,
1339,12/23/2011,1254,1265.420044,1254,1265.329956,1265.329956,2233830000,4.63646E+11,2863040000,2954755000,3193265000,1493382545,5.86331E+11,2474944872,2491685636,2741355543,-158503525.5,1443089259,24524068.45,19331565.85,38618689.68,13112967.59,84.4576276,10.21683651,13.76175599,10.49003134,7.912114999,11.17979127,3.469012972,11.329956,0,8.283882539,5.77293286,1.434952171,58.93143151,2.5088503,2.436722298,1.863929055,3.221818325,1.09440232,21.1,21.209999,20.719999,20.73,-0.43,-2.032136106,-0.35,-0.7739997,-1.0439999,-0.620000073,2.268761039,-2.501454479,0.189837443,-0.392162202,-1.837026384,-1.479813403,BUY,0.566465149,
1340,12/27/2011,1265.02002,1269.369995,1262.300049,1265.430054,1265.430054,2130590000,4.65777E+11,2182210000,2580384000,2735746000,2105254667,5.86087E+11,977252594.6,1631601184,1923876256,445068249.9,1443257806,10175659.4,16783282.39,15901876.01,19286382.78,89.80570824,5.348080646,6.332264827,7.78245858,8.920126646,7.724817319,5.5161187,0.100098,0,7.699326501,5.360580513,1.436285955,58.95391516,0.022483651,1.265666976,1.719663504,1.576820941,1.580106459,22.58,22.66,21.68,21.91,1.18,5.692233478,0.375,0.101,-0.3319998,-0.598181915,9.133217518,6.864456478,2.181501,1.923093961,0.957342025,-1.433021912,HOLD,0.354692274,
1341,12/28/2011,1265.380005,1265.849976,1248.640015,1249.640015,1249.640015,2349980000,4.63427E+11,-109695000,817391000,1537780000,2169353636,5.8401E+11,-1160482980,-61121972.89,721235276.1,791010230,1413934751,-14577254.22,-2674666.326,6013857.575,20528520.92,76.52449283,-13.28121542,-14.78883211,-3.966567385,1.219918588,4.165877296,5.91975639,0,15.790039,7.149374608,6.105541834,1.170964806,53.93753057,-5.016384587,-2.496950468,-0.743266825,0.229042127,1.53171323,22.120001,23.559999,22.110001,23.52,1.61,7.348242812,1.395,0.826,0.493,-0.460303152,19.72704837,10.59383085,8.729143665,5.173495503,4.003892643,-0.431158444,SELL,-0.246986257,
1342,12/29/2011,1249.75,1263.540039,1249.75,1263.02002,1263.02002,2278130000,4.65705E+11,-35925000,382624000,836575000,1904866667,5.86116E+11,14714940.16,-272083889.9,164690418,1060673179,1438326888,-2465459.169,-4361016.909,168629.2493,18825554.98,87.77859604,11.25410321,14.70653747,-1.013556101,-0.331831008,1.914247515,5.924336468,13.380005,0,7.594419636,5.669431703,1.339538076,57.25651956,3.318988987,-0.8486978,-1.004112043,-0.332602423,1.393603124,23.52,23.52,22.65,22.65,-0.87,-3.698979592,0.37,0.737,0.577,-0.304969776,14.3300257,-5.397022667,2.598404092,4.677762484,3.65779077,0.513640071,BUY,0.448248719,1
1343,12/30/2011,1262.819946,1264.119995,1257.459961,1257.599976,1257.599976,2271850000,4.63433E+11,3140000,-475297000,-49807000,1524474182,5.8394E+11,-35006245.9,-433437693.3,-475252702.1,1044399381,1428577615,7321432.145,-1964843.67,-3395420.662,15504034.46,83.21972371,-4.558872333,-5.19360361,3.347615441,-0.850385039,-0.450291998,5.292660465,0,5.420044,7.05196109,5.651618295,1.247777313,55.51160721,-1.744912347,0.78703832,-0.700793485,-0.853704419,1.089220776,22.860001,23.459999,22.65,23.4,0.75,3.311258278,-0.06,0.36,0.608,-0.129636388,18.98263145,4.652605748,-0.37220846,2.415121913,3.862454901,1.339191382,HOLD,0.057877942,
1344,1/3/2012,1258.859985,1284.619995,1258.859985,1277.060059,1277.060059,3943710000,4.67377E+11,835930000,957812000,320630000,1543294242,5.85569E+11,-273691425.3,250046805.5,-110591843.2,916337862.2,1489602524,25637817.94,21725404.65,10733229.94,15014699.75,93.99814358,10.77841988,12.95176119,3.109773772,4.786207994,1.508010157,4.951121007,19.460083,0,7.938255513,5.247931274,1.512644716,60.20129732,4.689690107,1.47238888,1.70463879,0.406884096,1.005357061,22.950001,23.1,22.540001,22.969999,-0.430001,-1.837611111,0.1599995,-0.0900003,0.1999998,-0.011696982,16.31513129,-2.667500165,0.992552791,-0.558314551,1.361941061,1.562196278,HOLD,0.515895656,1
1345,1/4/2012,1277.030029,1278.72998,1268.099976,1277.300049,1277.300049,3592580000,4.70969E+11,3768145000,1973703000,1675700000,1358794667,5.88195E+11,2127494026,786492722.2,782256826.8,660029911,1490277655,30850020.11,21687721.05,20396144.49,9525586.206,94.18867238,0.190528798,0.202694214,5.484474337,3.00086489,4.154790666,3.320445929,0.23999,0,7.388379405,4.87307904,1.516162439,60.25693793,0.055640612,2.37266536,1.369094522,1.558359248,0.540368661,23.440001,23.73,22.219999,22.219999,-0.75,-3.265128571,-0.5900005,-0.1720004,-0.2280003,0.123333291,11.66252554,-4.652605748,-3.660052957,-1.067000066,-1.414394008,1.714894829,HOLD,0.426874512,1
1346,1/5/2012,1277.300049,1283.050049,1265.26001,1281.060059,1281.060059,4315950000,4.75285E+11,3954265000,3914930000,2669707000,1436884788,5.91545E+11,2988215676,2544217049,1511308506,677407308.2,1502982591,6690033.588,22389005.95,19101144.63,10090844.12,97.17375587,2.98508349,3.169259545,1.587806144,4.205262529,2.975926834,2.921815862,3.76001,0,7.129210161,4.525001966,1.575515373,61.17281961,0.915881677,0.485761144,1.70392778,1.257793082,0.546759912,22.75,23.09,21.34,21.48,-0.739999,-3.330328683,-0.7449995,-0.651,-0.3520001,0.137393867,7.071960736,-4.590564801,-4.621585274,-4.038461789,-2.183623585,1.147121889,BUY,0.54566624,
1347,1/6/2012,1280.930054,1281.839966,1273.339966,1277.810059,1277.810059,3656830000,4.71628E+11,329560000,1707105000,2429935000,1266425152,5.91735E+11,1769881121,2184780580,2156593194,714926830.6,1493705354,1713849.524,2501342.701,14363554.57,9144220.696,94.59357089,-2.580184984,-2.655228216,0.202449253,0.47713654,2.592330665,2.072514041,0,3.25,6.619980864,4.433930397,1.493027691,59.88813107,-1.28468854,-0.184403432,-0.002361708,0.972457,0.426916165,21.24,21.719999,20.58,20.629999,-0.850001,-3.957174115,-0.795,-0.7759999,-0.7030001,0.006848382,1.799001352,-5.272959384,-4.931762093,-4.81389546,-4.361043075,0.084514333,HOLD,0.188015565,
1348,1/9/2012,1277.829956,1281.98999,1274.550049,1280.699951,1280.699951,3371600000,4.75E+11,-142615000,843533000,1590572000,1346525455,5.93937E+11,1195873129,1741577600,2027611746,930496997.3,1501330556,-826017.3718,2388146.648,2688376.391,9329823.771,96.88786503,2.294294137,2.425422907,-0.142945424,0.551739294,0.618434139,1.68874024,2.889892,0,6.353545945,4.117221083,1.543163658,60.67889705,0.790765982,-0.246961279,-0.001881119,0.05863926,0.437176313,21.67,21.780001,21,21.07,0.440001,2.132821238,-0.205,-0.4299998,-0.5389998,-0.108000067,4.528536261,2.729534909,-1.271712238,-2.667492721,-3.343671423,-0.636042273,HOLD,0.288698912,1
1349,1/10/2012,1280.77002,1296.459961,1280.77002,1292.079956,1292.079956,4221960000,4.79222E+11,3796780000,1518179000,1622013000,1641136727,5.95802E+11,2033563113,1497187444,1760552319,1275508280,1538845921,22570283.44,11521519.23,9548449.711,11956642.81,96.82147509,-0.066389932,-0.068522442,1.113952103,0.12374518,0.497971457,1.707957616,11.380005,0,6.712578735,3.823133863,1.755779153,63.71262193,3.033724881,1.912245431,0.841017295,0.641744544,0.728577343,20.139999,20.690001,20.049999,20.690001,-0.379999,-1.803507356,0.030001,-0.1929996,-0.3469996,-0.271151491,3.900073126,-0.628463135,1.050535887,-0.678612792,-1.80683293,-1.554712872,HOLD,0.640297496,
1350,1/11/2012,1292.02002,1293.800049,1285.410034,1292.47998,1292.47998,3968120000,4.8319E+11,4095040000,3890700000,2340326000,2105431939,5.98521E+11,2292100906,2222447468,1801902237,1637782189,1540074439,19371941.32,17662261.89,11932426.27,13501021.57,97.11176843,0.290293332,0.29982329,0.1119517,0.748820268,0.210392931,1.949683065,0.400024,0,6.261681968,3.550052873,1.763827806,63.81829584,0.105673915,1.569699398,1.482421921,0.911544334,0.969287492,21.18,21.219999,20.98,21.049999,0.359998,1.73996125,-0.0100005,0.0880001,-0.08,-0.335515158,6.093845216,2.19377209,0.782654478,1.225606846,0.014484073,-1.915866224,HOLD,0.56962985,
1351,1/12/2012,1292.47998,1296.819946,1285.77002,1295.5,1295.5,4019890000,4.8721E+11,3994005000,4059803000,3935322000,2421257152,6.01581E+11,2889480922,2565059678,2427637795,1877759423,1549467349,5310713.93,14563889.59,15026787.21,12429335.57,99.04462446,1.932856037,1.990341715,1.111574685,0.676057165,0.912601055,1.32286436,3.02002,0,6.030134685,3.296477667,1.829266051,64.65514441,0.836848564,0.47126124,1.2034416,1.267342548,0.862256097,21.01,22.030001,20.459999,20.469999,-0.58,-2.755344549,-0.110001,-0.1440005,-0.0340001,-0.3137576,2.559414991,-3.534430225,-0.670329068,-0.371359172,0.308613623,-1.726710412,BUY,0.68876653,
1352,1/13/2012,1294.819946,1294.819946,1277.579956,1289.089966,1289.089966,3692370000,4.83517E+11,163760000,1690681000,2502321000,2399273758,6.02819E+11,2148725523,2411020917,2354226756,2112701718,1531197787,-4438325.846,-1355149.16,7035588.977,10344451.13,94.40504855,-4.639575914,-4.684328846,-1.353359938,-0.53164236,-0.274248358,0.920280132,0,6.410034,5.599410779,3.518874548,1.59125047,61.40859359,-3.24655082,-1.204851128,-0.607523646,0.240191556,0.669495573,21.41,22.43,20.91,20.91,0.440001,2.149492044,-0.0699995,0.0079997,-0.0540002,-0.289030279,5.24071298,2.681297989,-0.426566118,0.048748934,0.00836953,-1.543010969,HOLD,0.256014952,
1353,1/17/2012,1290.219971,1303,1290.219971,1293.670044,1293.670044,4010490000,4.87528E+11,159060000,932166000,1693978000,2228675455,6.00973E+11,-303612386.3,859480622.7,1464092519,1899456483,1545446876,-2010236.619,-215225.1301,432525.7553,7261130.303,93.53612429,-0.868924258,-0.920421388,-2.754250086,-1.536650832,-0.927742148,0.086054577,4.580078,0,5.526601294,3.267526366,1.691371599,62.8442241,1.435630508,-0.905460156,-0.616876606,-0.414649792,0.388386508,20.9,22.25,20.690001,22.200001,1.290001,6.169301769,0.865001,0.3890007,0.2880001,-0.122848358,14.10762282,8.866909841,5.774103915,2.67226308,1.956196715,-0.455314693,HOLD,0.34206477,1
